dataset,angle_deg,thickness_um,wavenumber_cm,observed_reflectance,model_raw_reflectance,fitted_reflectance,residual
SiC_10deg,10.0,7.465,3982.284,0.1818579028,0.18686685423808055,0.18242941916916988,-0.0005715163691698832
SiC_10deg,10.0,7.465,3985.177,0.1819721213,0.18679787549387364,0.18236079954767487,-0.00038867824767485626
SiC_10deg,10.0,7.465,3988.069,0.182172311,0.1867371610635138,0.18230040121368837,-0.00012809021368836992
SiC_10deg,10.0,7.465,3990.962,0.18221884540000002,0.1866849773148892,0.18224848914831257,-2.964374831254668e-05
SiC_10deg,10.0,7.465,3993.854,0.18242894540000001,0.1866416257798218,0.18220536331351003,0.0002235820864899818
SiC_10deg,10.0,7.465,3996.747,0.1826208417,0.18660729801961362,0.1821712142732609,0.0004496274267390965
SiC_10deg,10.0,7.465,3999.64,0.1830216673,0.18658218708554464,0.18214623407376596,0.0008754332262340403
SiC_15deg,15.0,7.465,1500.347,0.1504108176,0.14280695626321846,0.1435830229878165,0.0068277946121834965
SiC_15deg,15.0,7.465,1503.24,0.150937209,0.1432612392367894,0.14407093148184022,0.006866277518159769
SiC_15deg,15.0,7.465,1506.133,0.1521975853,0.1437945834175076,0.14464375320563277,0.007553832094367219
SiC_15deg,15.0,7.465,1509.025,0.1537162031,0.14440332077728785,0.1452975486277497,0.008418654472250292
SiC_15deg,15.0,7.465,1511.918,0.1539992113,0.14508392375652893,0.14602852908255146,0.007970682217448538
SiC_15deg,15.0,7.465,1514.811,0.1541984482,0.14583178338693248,0.14683174445103223,0.007366703748967779
SiC_15deg,15.0,7.465,1517.703,0.1549130323,0.1466417821203182,0.14770169838978714,0.007211333910212864
SiC_15deg,15.0,7.465,1520.596,0.1562960354,0.14750928638281996,0.14863341435296595,0.007662621047034052
SiC_15deg,15.0,7.465,1523.489,0.157327106,0.1484285127728598,0.14962068085803815,0.007706425141961848
SiC_15deg,15.0,7.465,1526.381,0.1569860328,0.14939333826827023,0.1506569216635454,0.006329111136454596
SiC_15deg,15.0,7.465,1529.274,0.1571635267,0.15039843205961095,0.15173641137946156,0.005427115320538439
SiC_15deg,15.0,7.465,1532.167,0.1582105999,0.15143730121389132,0.15285217647311736,0.005358423426882641
SiC_15deg,15.0,7.465,1535.06,0.15923166249999998,0.15250366148112682,0.15399746754133378,0.0052341949586661995
SiC_15deg,15.0,7.465,1537.952,0.1598812982,0.15359078118124347,0.1551650546325647,0.004716243567435302
SiC_15deg,15.0,7.465,1540.845,0.16031482,0.1546930397230395,0.15634890112569874,0.003965918874301255
SiC_15deg,15.0,7.465,1543.738,0.16009910659999999,0.15580371422259165,0.15754178651642187,0.0025573200835781185
SiC_15deg,15.0,7.465,1546.63,0.1603821122,0.15691613730165532,0.15873654991456718,0.0016455622854328333
SiC_15deg,15.0,7.465,1549.523,0.1602941608,0.15802490498202493,0.1599273873454726,0.0003667734545274026
SiC_15deg,15.0,7.465,1552.416,0.1599767897,0.15912360378956922,0.16110741061678474,-0.0011306209167847303
SiC_15deg,15.0,7.465,1555.308,0.1602569725,0.16020601580533195,0.1622699415661017,-0.002012969066101683
SiC_15deg,15.0,7.465,1558.201,0.1602614393,0.1612672585982731,0.16340973637026812,-0.003148297070268119
SiC_15deg,15.0,7.465,1561.094,0.1605070576,0.1623015664475985,0.16452060253624926,-0.004013544936249253
SiC_15deg,15.0,7.465,1563.987,0.16127429769999999,0.16330382220093626,0.16559704414574591,-0.004322746445745929
SiC_15deg,15.0,7.465,1566.879,0.1623485442,0.16426887715804905,0.16663353139745554,-0.004284987197455542
SiC_15deg,15.0,7.465,1569.772,0.1634515862,0.16519289450266705,0.1676259434782353,-0.004174357278235313
SiC_15deg,15.0,7.465,1572.665,0.1651139417,0.16607136320355828,0.1685694354553386,-0.003455493755338601
SiC_15deg,15.0,7.465,1575.557,0.1661906437,0.16690018553904612,0.1694596062982877,-0.0032689625982877113
SiC_15deg,15.0,7.465,1578.45,0.1678670514,0.16767647933104368,0.17029336049337937,-0.002426309093379375
SiC_15deg,15.0,7.465,1581.343,0.1688193334,0.16839686728583078,0.1710670707633684,-0.0022477373633684183
SiC_15deg,15.0,7.465,1584.235,0.16995113350000002,0.16905843187650949,0.17177760362926076,-0.0018264701292607377
SiC_15deg,15.0,7.465,1587.128,0.17132497430000002,0.1696593209046492,0.172422969794958,-0.0010979954949579818
SiC_15deg,15.0,7.465,1590.021,0.1722084259,0.17019737772005145,0.17300085297741258,-0.0007924270774125886
SiC_15deg,15.0,7.465,1592.914,0.1728567112,0.1706710794774245,0.17350961761201797,-0.0006529064120179562
SiC_15deg,15.0,7.465,1595.806,0.17326268979999998,0.1710791684614609,0.1739479128887785,-0.0006852230887785249
SiC_15deg,15.0,7.465,1598.699,0.1735082057,0.1714211920965436,0.17431525273293327,-0.0008070470329332724
SiC_15deg,15.0,7.465,1601.592,0.1739148879,0.1716966524606406,0.17461110236681526,-0.0006962144668152537
SiC_15deg,15.0,7.465,1604.484,0.17410440189999998,0.17190552791502403,0.17483543855002207,-0.0007310366500220822
SiC_15deg,15.0,7.465,1607.377,0.17455052240000002,0.1720483798133673,0.17498886418700163,-0.0004383417870016115
SiC_15deg,15.0,7.465,1610.27,0.1740585458,0.17212591128806815,0.17507213445522976,-0.001013588655229769
SiC_15deg,15.0,7.465,1613.162,0.1740007287,0.17213927587529038,0.17508648827433418,-0.001085759574334183
SiC_15deg,15.0,7.465,1616.055,0.1739951063,0.17208997908001059,0.17503354258509538,-0.0010384362850953677
SiC_15deg,15.0,7.465,1618.948,0.1735436369,0.17197983924091306,0.17491525031760477,-0.0013716134176047778
SiC_15deg,15.0,7.465,1621.841,0.17335526340000001,0.17181101419964276,0.17473392903454588,-0.0013786656345458614
SiC_15deg,15.0,7.465,1624.733,0.1731445633,0.17158605812742506,0.1744923219640575,-0.0013477586640575079
SiC_15deg,15.0,7.465,1627.626,0.17298001840000002,0.17130757477075548,0.17419322557905484,-0.0012132071790548205
SiC_15deg,15.0,7.465,1630.519,0.17302555300000003,0.17097866844809456,0.17383997397619833,-0.000814420976198299
SiC_15deg,15.0,7.465,1633.411,0.173446203,0.17060277069556135,0.17343625269009394,9.950309906053834e-06
SiC_15deg,15.0,7.465,1636.304,0.1736388256,0.17018315256871275,0.17298557489619293,0.0006532507038070623
SiC_15deg,15.0,7.465,1639.197,0.1733177899,0.16972368579105335,0.17249209889866754,0.0008256910013324514
SiC_15deg,15.0,7.465,1642.089,0.1733927926,0.1692284931066915,0.1719602526025597,0.0014325399974403075
SiC_15deg,15.0,7.465,1644.982,0.1730474439,0.16870135008745835,0.1713940910433284,0.0016533528566715916
SiC_15deg,15.0,7.465,1647.875,0.17215396340000003,0.1681466910735574,0.17079837678610713,0.0013555866138929007
SiC_15deg,15.0,7.465,1650.768,0.1719917195,0.16756891060001494,0.17017782964451722,0.001813889855482781
SiC_15deg,15.0,7.465,1653.66,0.17081026659999998,0.1669727122622131,0.16953750136883972,0.0012727652311602666
SiC_15deg,15.0,7.465,1656.553,0.1707855511,0.1663622514501627,0.1688818549264324,0.0019036961735675872
SiC_15deg,15.0,7.465,1659.446,0.1707599755,0.16574234813386507,0.1682160670561154,0.002543908443884607
SiC_15deg,15.0,7.465,1662.338,0.17035125359999997,0.16511785611743196,0.16754535083518238,0.002805902764817597
SiC_15deg,15.0,7.465,1665.231,0.17007799299999998,0.1644929732699909,0.1668742148543649,0.003203778145635078
SiC_15deg,15.0,7.465,1668.124,0.1699869615,0.16387251210349274,0.16620782784239593,0.0037791336576040724
SiC_15deg,15.0,7.465,1671.016,0.169284619,0.16326121766680174,0.16555128607137928,0.003733332928620714
SiC_15deg,15.0,7.465,1673.909,0.1682641965,0.16266311301051375,0.16490891037364147,0.00335528612635852
SiC_15deg,15.0,7.465,1676.802,0.1673479633,0.1620827428347139,0.16428558184291334,0.003062381457086677
SiC_15deg,15.0,7.465,1679.695,0.1672257526,0.16152429673109603,0.16368580017980625,0.0035399524201937538
SiC_15deg,15.0,7.465,1682.587,0.16659255559999997,0.16099197591307368,0.1631140775668781,0.0034784780331218734
SiC_15deg,15.0,7.465,1685.48,0.1655083476,0.16048924112503338,0.16257413090896583,0.002934216691034164
SiC_15deg,15.0,7.465,1688.373,0.1650643008,0.1600198955844542,0.16207004493347643,0.0029942558665235763
SiC_15deg,15.0,7.465,1691.265,0.1644472985,0.15958745888441236,0.16160559974985117,0.0028416987501488356
SiC_15deg,15.0,7.465,1694.158,0.1639799697,0.15919474973373932,0.16118382270461418,0.0027961469953858287
SiC_15deg,15.0,7.465,1697.051,0.16378985149999997,0.1588447659859536,0.1608079335490673,0.0029819179509326665
SiC_15deg,15.0,7.465,1699.943,0.16296616419999999,0.15854015289267054,0.1604807733334084,0.0024853908665915803
SiC_15deg,15.0,7.465,1702.836,0.1625142235,0.15828293868368928,0.16020452041475053,0.0023097030852494704
SiC_15deg,15.0,7.465,1705.729,0.1621908375,0.15807515515864368,0.1599813569842767,0.0022094805157232833
SiC_15deg,15.0,7.465,1708.622,0.16171877850000002,0.15791838952535558,0.1598129877331665,0.0019057907668335317
SiC_15deg,15.0,7.465,1711.514,0.1615831516,0.157813916874533,0.1597007821329239,0.0018823694670760949
SiC_15deg,15.0,7.465,1714.407,0.1615444582,0.15776256847169634,0.1596456329784187,0.0018988252215813017
SiC_15deg,15.0,7.465,1717.3,0.1608206677,0.1577649462030228,0.15964818670677344,0.00117248099322656
SiC_15deg,15.0,7.465,1720.192,0.1601437003,0.15782123056129638,0.15970863717064726,0.0004350631293527363
SiC_15deg,15.0,7.465,1723.085,0.1600148789,0.15793132474816415,0.15982688040678086,0.00018799849321912698
SiC_15deg,15.0,7.465,1725.978,0.1598336964,0.15809474262189593,0.16000239428977384,-0.00016869788977383338
SiC_15deg,15.0,7.465,1728.87,0.159961834,0.1583105914974365,0.16023422005901602,-0.00027238605901602764
SiC_15deg,15.0,7.465,1731.763,0.1598612302,0.15857788838040995,0.1605213019599811,-0.0006600717599810901
SiC_15deg,15.0,7.465,1734.656,0.1592829664,0.15889512329920635,0.16086201825463992,-0.0015790518546399124
SiC_15deg,15.0,7.465,1737.549,0.16016772240000002,0.15926055388914884,0.1612544976104201,-0.0010867752104200823
SiC_15deg,15.0,7.465,1740.441,0.1602695624,0.15967200549454386,0.1616964044060323,-0.0014268420060322973
SiC_15deg,15.0,7.465,1743.334,0.16055248349999998,0.1601274738526768,0.16218558602546496,-0.0016331025254649745
SiC_15deg,15.0,7.465,1746.227,0.1610098059,0.1606242892541045,0.16271917515035103,-0.0017093692503510338
SiC_15deg,15.0,7.465,1749.119,0.1611848629,0.16115949946562416,0.16329400102646963,-0.002109138126469623
SiC_15deg,15.0,7.465,1752.012,0.1610932741,0.16173051059273613,0.16390727776213507,-0.0028140036621350784
SiC_15deg,15.0,7.465,1754.905,0.1618462785,0.16233399753118802,0.16455543413257642,-0.0027091556325764266
SiC_15deg,15.0,7.465,1757.797,0.1623743336,0.1629664318129347,0.16523468049646814,-0.0028603468964681356
SiC_15deg,15.0,7.465,1760.69,0.1630487312,0.16362481169816678,0.16594179292855873,-0.0028930617285587434
SiC_15deg,15.0,7.465,1763.583,0.16365219,0.16430537219141864,0.16667272775260555,-0.003020537752605551
SiC_15deg,15.0,7.465,1766.476,0.16448509730000002,0.1650044750675269,0.16742357744606512,-0.0029384801460650978
SiC_15deg,15.0,7.465,1769.368,0.16528376690000002,0.1657181700508018,0.1681900993382345,-0.002906332438234488
SiC_15deg,15.0,7.465,1772.261,0.165883192,0.16644321097188225,0.16896880698190692,-0.0030856149819069034
SiC_15deg,15.0,7.465,1775.154,0.1665888806,0.1671755963829626,0.1697554027465605,-0.0031665221465605187
SiC_15deg,15.0,7.465,1778.046,0.1673481455,0.1679113211549513,0.1705455850479029,-0.003197439547902914
SiC_15deg,15.0,7.465,1780.939,0.16808566460000002,0.16864717307767202,0.17133590391153306,-0.0032502393115330375
SiC_15deg,15.0,7.465,1783.832,0.1689499103,0.16937922568967093,0.17212214224368735,-0.003172231943687348
SiC_15deg,15.0,7.465,1786.724,0.16992972609999998,0.17010362758909117,0.172900163566027,-0.002970437466027015
SiC_15deg,15.0,7.465,1789.617,0.17114950499999998,0.17081736723076452,0.17366673342215982,-0.002517228422159845
SiC_15deg,15.0,7.465,1792.51,0.1720900844,0.1715167863403052,0.17441792275629872,-0.0023278383562987115
SiC_15deg,15.0,7.465,1795.403,0.17292572,0.17219860285836214,0.17515020657470975,-0.0022244865747097498
SiC_15deg,15.0,7.465,1798.295,0.17361095240000002,0.17285945021939253,0.17585996912241292,-0.0022490167224129
SiC_15deg,15.0,7.465,1801.188,0.1745765852,0.17349679895509695,0.17654449370267855,-0.001967908502678556
SiC_15deg,15.0,7.465,1804.081,0.17530158799999998,0.1741075974555073,0.17720050282876262,-0.0018989148287626434
SiC_15deg,15.0,7.465,1806.973,0.1760213702,0.17468901082324478,0.17782495176733537,-0.0018035815673353717
SiC_15deg,15.0,7.465,1809.866,0.1769149822,0.17523899364236878,0.17841564370304316,-0.001500661503043177
SiC_15deg,15.0,7.465,1812.759,0.1774521779,0.1757550920756142,0.17896994316831566,-0.0015177652683156517
SiC_15deg,15.0,7.465,1815.651,0.17828186410000002,0.17623510798639813,0.17948548932294484,-0.0012036252229448152
SiC_15deg,15.0,7.465,1818.544,0.1790544654,0.17667755143816832,0.17996068194693196,-0.0009062165469319594
SiC_15deg,15.0,7.465,1821.437,0.1793614023,0.17708064984444458,0.180393617248917,-0.001032214948917004
SiC_15deg,15.0,7.465,1824.33,0.18000935599999998,0.1774430299051809,0.18078282027871198,-0.0007734642787119994
SiC_15deg,15.0,7.465,1827.222,0.1806417792,0.17776344552883577,0.18112695271046533,-0.00048517351046534207
SiC_15deg,15.0,7.465,1830.115,0.1810420629,0.1780412090922981,0.18142527602396807,-0.00038321312396807916
SiC_15deg,15.0,7.465,1833.008,0.1816615877,0.17827552767738022,0.1816769386101102,-1.5350910110206728e-05
SiC_15deg,15.0,7.465,1835.9,0.1819763278,0.17846590333736762,0.1818814056647151,9.492213528489168e-05
SiC_15deg,15.0,7.465,1838.793,0.1823031469,0.17861226249694956,0.1820385981665095,0.0002645487334904939
SiC_15deg,15.0,7.465,1841.686,0.18255058340000002,0.17871455925945381,0.18214846682160044,0.00040211657839958614
SiC_15deg,15.0,7.465,1844.578,0.1827793471,0.17877303873385364,0.18221127488165478,0.0005680722183452058
SiC_15deg,15.0,7.465,1847.471,0.182928714,0.178788225721826,0.182227585993586,0.0007011280064140035
SiC_15deg,15.0,7.465,1850.364,0.18315546779999997,0.178760799170102,0.18219812935900703,0.0009573384409929386
SiC_15deg,15.0,7.465,1853.257,0.1830536176,0.17869168267340904,0.18212389693609982,0.0009297206639001798
SiC_15deg,15.0,7.465,1856.149,0.18316993750000002,0.1785820552071235,0.18200615496668687,0.0011637825333131457
SiC_15deg,15.0,7.465,1859.042,0.18320856,0.17843317822812615,0.18184625827928427,0.0013623017207157195
SiC_15deg,15.0,7.465,1861.935,0.1831771415,0.17824661584076962,0.18164588675150925,0.0015312547484907513
SiC_15deg,15.0,7.465,1864.827,0.1832349177,0.17802417081899388,0.18140697659662378,0.0018279411033762238
SiC_15deg,15.0,7.465,1867.72,0.18339447020000002,0.17776758573094098,0.18113139936572567,0.00226307083427435
SiC_15deg,15.0,7.465,1870.613,0.1828256241,0.1774789950589295,0.1808214475331408,0.002004176566859195
SiC_15deg,15.0,7.465,1873.505,0.1825656283,0.17716073304565672,0.1804796281196148,0.0020860001803852113
SiC_15deg,15.0,7.465,1876.398,0.18237172910000002,0.17681494199865466,0.1801082420039005,0.0022634870960995257
SiC_15deg,15.0,7.465,1879.291,0.1818899455,0.17644422128349796,0.17971008095372137,0.002179864546278637
SiC_15deg,15.0,7.465,1882.184,0.18167510450000002,0.17605118332082625,0.1792879507581873,0.0023871537418127253
SiC_15deg,15.0,7.465,1885.076,0.18096827399999998,0.17563869052527908,0.17884492570468588,0.0021233482953141036
SiC_15deg,15.0,7.465,1887.969,0.1808295733,0.1752092634625544,0.17838371292838465,0.0024458603716153438
SiC_15deg,15.0,7.465,1890.862,0.18013977539999998,0.17476592323133786,0.17790755714633397,0.002232218253666013
SiC_15deg,15.0,7.465,1893.754,0.1796949429,0.1743117698612443,0.1774197878488929,0.0022751550511070917
SiC_15deg,15.0,7.465,1896.647,0.17902458719999997,0.17384947387421698,0.17692327322706877,0.0021013139729312014
SiC_15deg,15.0,7.465,1899.54,0.1785991963,0.17338220402227833,0.17642141658038452,0.002177779719615497
SiC_15deg,15.0,7.465,1902.432,0.17802097220000002,0.17291314762597415,0.17591764115130779,0.0021033310486922308
SiC_15deg,15.0,7.465,1905.325,0.1774665625,0.1724449998267958,0.17541484157270557,0.0020517209272944426
SiC_15deg,15.0,7.465,1908.218,0.1768550135,0.1719809217749277,0.17491641297958316,0.0019386005204168333
SiC_15deg,15.0,7.465,1911.111,0.1762443393,0.17152387480613634,0.17442553590248694,0.001818803397513058
SiC_15deg,15.0,7.465,1914.003,0.1756618603,0.17107691857347235,0.17394549646658333,0.0017163638334166675
SiC_15deg,15.0,7.465,1916.896,0.17515761489999998,0.1706425799565599,0.173479008588316,0.0016786063116839833
SiC_15deg,15.0,7.465,1919.789,0.1743316355,0.1702237659660385,0.17302919445201875,0.0013024410479812454
SiC_15deg,15.0,7.465,1922.681,0.1740489881,0.16982326056080405,0.17259904408212867,0.001449944017871324
SiC_15deg,15.0,7.465,1925.574,0.1732777473,0.16944331838728902,0.1721909790114996,0.001086768288500406
SiC_15deg,15.0,7.465,1928.467,0.17257006270000003,0.16908648274986998,0.17180773079706937,0.0007623319029306519
SiC_15deg,15.0,7.465,1931.359,0.1718475647,0.16875512075197416,0.17145184175262826,0.0003957229473717516
SiC_15deg,15.0,7.465,1934.252,0.1713619992,0.1684511027604937,0.1711253206875455,0.00023667851245451343
SiC_15deg,15.0,7.465,1937.145,0.1709457571,0.16817647923097884,0.17083036982981067,0.0001153872701893377
SiC_15deg,15.0,7.465,1940.038,0.17040146709999998,0.16793300203542677,0.1705688707230378,-0.0001674036230378262
SiC_15deg,15.0,7.465,1942.93,0.1700825849,0.1677223010036331,0.1703425738352113,-0.0002599889352112861
SiC_15deg,15.0,7.465,1945.823,0.1696211653,0.1675455953796911,0.17015278865751607,-0.0005316233575160811
SiC_15deg,15.0,7.465,1948.716,0.16919910430000001,0.16740412454104436,0.17000084630473578,-0.0008017420047357615
SiC_15deg,15.0,7.465,1951.608,0.169016159,0.16729886890876056,0.16988779976761503,-0.000871640767615034
SiC_15deg,15.0,7.465,1954.501,0.16865290179999998,0.16723049102769125,0.16981436063183847,-0.001161458831838491
SiC_15deg,15.0,7.465,1957.394,0.1684480132,0.1671995512703961,0.16978113074811935,-0.0013331175481193502
SiC_15deg,15.0,7.465,1960.286,0.1682858308,0.16720633888305708,0.16978842077232037,-0.0015025899723203617
SiC_15deg,15.0,7.465,1963.179,0.16803356390000002,0.16725093695274545,0.16983631994152534,-0.0018027560415253274
SiC_15deg,15.0,7.465,1966.072,0.16807504080000002,0.16733320957605913,0.16992468229291355,-0.0018496414929135285
SiC_15deg,15.0,7.465,1968.965,0.1678998776,0.16745280073232022,0.17005312545355247,-0.0021532478535524757
SiC_15deg,15.0,7.465,1971.857,0.1681988818,0.16760908214301617,0.17022097464045285,-0.0020220928404528493
SiC_15deg,15.0,7.465,1974.75,0.168300827,0.16780138753069057,0.17042751425904193,-0.0021266872590419428
SiC_15deg,15.0,7.465,1977.643,0.1683861224,0.16802869455891312,0.17067164630068393,-0.002285523900683928
SiC_15deg,15.0,7.465,1980.535,0.1685187694,0.16828974037289884,0.17095201443548722,-0.002433245035487225
SiC_15deg,15.0,7.465,1983.428,0.16873608180000002,0.1685833556603668,0.17126736279997629,-0.0025312809999762653
SiC_15deg,15.0,7.465,1986.321,0.16895010089999998,0.1689079323196435,0.1716159642625803,-0.0026658633625803174
SiC_15deg,15.0,7.465,1989.213,0.1694409088,0.1692616570763056,0.1719958713323199,-0.0025549625323198766
SiC_15deg,15.0,7.465,1992.106,0.16999786530000002,0.16964293826739196,0.17240537453311167,-0.0024075092331116432
SiC_15deg,15.0,7.465,1994.999,0.1699290484,0.17004968354062733,0.17284222663909213,-0.0029131782390921235
SiC_15deg,15.0,7.465,1997.892,0.1702992247,0.1704797928589557,0.17330417217079802,-0.0030049474707980195
SiC_15deg,15.0,7.465,2000.784,0.1708388117,0.170930895482706,0.17378866490904454,-0.002949853209044534
SiC_15deg,15.0,7.465,2003.677,0.17130138460000002,0.17140099550770915,0.17429356121505582,-0.002992176615055797
SiC_15deg,15.0,7.465,2006.57,0.17194348099999998,0.1718875492307339,0.17481612910351657,-0.0028726481035165896
SiC_15deg,15.0,7.465,2009.462,0.1722189492,0.17238792220794608,0.17535353913199,-0.003134589931990006
SiC_15deg,15.0,7.465,2012.355,0.1729220425,0.17289994865922617,0.17590346521172093,-0.0029814227117209158
SiC_15deg,15.0,7.465,2015.248,0.17365829479999997,0.1734209068455012,0.17646298414353728,-0.002804689343537309
SiC_15deg,15.0,7.465,2018.14,0.1741929403,0.17394803895643196,0.17702913398704578,-0.002836193687045796
SiC_15deg,15.0,7.465,2021.033,0.1748494717,0.17447912634579965,0.17759953187430208,-0.0027500601743020714
SiC_15deg,15.0,7.465,2023.926,0.1756191591,0.1750114088377358,0.17817121332428978,-0.0025520542242897792
SiC_15deg,15.0,7.465,2026.819,0.1762407271,0.175542326608333,0.17874142903778284,-0.0025007019377828454
SiC_15deg,15.0,7.465,2029.711,0.17674438850000002,0.1760691711905023,0.17930727006997077,-0.002562881569970754
SiC_15deg,15.0,7.465,2032.604,0.17744327389999998,0.17658982601982115,0.17986646319068644,-0.002423189290686467
SiC_15deg,15.0,7.465,2035.497,0.1784513503,0.17710168464498766,0.1804162090220015,-0.0019648587220015
SiC_15deg,15.0,7.465,2038.389,0.1791042935,0.17760222285120636,0.18095379650954876,-0.001849503009548753
SiC_15deg,15.0,7.465,2041.282,0.1797107082,0.17808951556994396,0.1814771580933631,-0.0017664498933630812
SiC_15deg,15.0,7.465,2044.175,0.18049824399999997,0.17856120791299251,0.18198376457903057,-0.0014855205790305914
SiC_15deg,15.0,7.465,2047.067,0.1810401634,0.1790150686026956,0.18247121953220416,-0.0014310561322041504
SiC_15deg,15.0,7.465,2049.96,0.1817089214,0.1794494458257884,0.18293774887423842,-0.0012288274742384142
SiC_15deg,15.0,7.465,2052.853,0.1824215388,0.17986233312545397,0.18338119763261432,-0.000959658832614313
SiC_15deg,15.0,7.465,2055.746,0.1831556327,0.18025201186103568,0.1837997199548053,-0.0006440872548053034
SiC_15deg,15.0,7.465,2058.638,0.1835149469,0.18061677644962856,0.18419148401255672,-0.0006765371125567188
SiC_15deg,15.0,7.465,2061.531,0.1840073971,0.1809554366189219,0.18455521143092524,-0.0005478143309252392
SiC_15deg,15.0,7.465,2064.424,0.18445188869999998,0.1812665653737578,0.18488936959015845,-0.0004374808901584648
SiC_15deg,15.0,7.465,2067.316,0.185189518,0.18154892485731583,0.18519262900865083,-3.1110086508301382e-06
SiC_15deg,15.0,7.465,2070.209,0.18534784099999999,0.18180172045344295,0.18546413625364544,-0.00011629525364545423
SiC_15deg,15.0,7.465,2073.102,0.1855869019,0.18202401766097326,0.18570288765323945,-0.00011598575323945592
SiC_15deg,15.0,7.465,2075.994,0.1861068302,0.1822150848068469,0.18590809737674685,0.00019873282325313935
SiC_15deg,15.0,7.465,2078.887,0.1864255973,0.18237454558062055,0.18607936125964386,0.00034623604035613487
SiC_15deg,15.0,7.465,2081.78,0.18679515940000002,0.18250198333020012,0.18621623180971178,0.0005789275902882418
SiC_15deg,15.0,7.465,2084.673,0.1868903982,0.18259721658842512,0.18631851412779268,0.0005718840722073182
SiC_15deg,15.0,7.465,2087.565,0.18689879390000003,0.18266021088579903,0.18638617119299633,0.0005126227070036959
SiC_15deg,15.0,7.465,2090.458,0.18713481529999998,0.1826911535202277,0.18641940416681116,0.0007154111331888202
SiC_15deg,15.0,7.465,2093.351,0.1874762077,0.182690321072773,0.18641851010252172,0.0010576975974782854
SiC_15deg,15.0,7.465,2096.243,0.18718372590000001,0.1826581915660741,0.18638400240547123,0.0007997234945287812
SiC_15deg,15.0,7.465,2099.136,0.1873587011,0.18259535857521206,0.18631651858650808,0.0010421825134919183
SiC_15deg,15.0,7.465,2102.029,0.1874690169,0.18250259434791344,0.18621688805427666,0.0012521288457233437
SiC_15deg,15.0,7.465,2104.921,0.187309638,0.18238085847240523,0.1860861414246573,0.0012234965753427085
SiC_15deg,15.0,7.465,2107.814,0.1871997052,0.1822311199895582,0.18592531946584823,0.001274385734151784
SiC_15deg,15.0,7.465,2110.707,0.1869304571,0.18205460478111843,0.18573573879799893,0.0011947183020010743
SiC_15deg,15.0,7.465,2113.6,0.1870303154,0.181852630519573,0.18551881462624856,0.0015115007737514508
SiC_15deg,15.0,7.465,2116.492,0.1865782385,0.18162671901307972,0.18527618140130214,0.0013020570986978508
SiC_15deg,15.0,7.465,2119.385,0.1864726526,0.1813782678931049,0.18500934020575271,0.0014633123942472959
SiC_15deg,15.0,7.465,2122.278,0.1861965265,0.1811090121610677,0.1847201544638948,0.001476372036105178
SiC_15deg,15.0,7.465,2125.17,0.185780158,0.1808208137020016,0.18441062387542131,0.0013695341245786863
SiC_15deg,15.0,7.465,2128.063,0.185522644,0.18051532107902105,0.18408251902825493,0.0014401249717450604
SiC_15deg,15.0,7.465,2130.956,0.18530763239999998,0.18019455903981177,0.1837380145396531,0.0015696178603468725
SiC_15deg,15.0,7.465,2133.848,0.18500764690000002,0.17986064349304806,0.18337938293549694,0.0016282639645030794
SiC_15deg,15.0,7.465,2136.741,0.1846954357,0.1795154012486363,0.18300858624413027,0.0016868494558697211
SiC_15deg,15.0,7.465,2139.634,0.1840779305,0.17916105336429058,0.182628009923489,0.001449920576510999
SiC_15deg,15.0,7.465,2142.527,0.18375878969999998,0.17879974628405348,0.18223995929501643,0.0015188304049835455
SiC_15deg,15.0,7.465,2145.419,0.1829661737,0.17843378121369952,0.18184690589717914,0.0011192678028208725
SiC_15deg,15.0,7.465,2148.312,0.18276485999999997,0.17806509494049907,0.18145092987608719,0.0013139301239127876
SiC_15deg,15.0,7.465,2151.205,0.1820744454,0.17769600887318326,0.1810545244685641,0.0010199209314359081
SiC_15deg,15.0,7.465,2154.097,0.1816608073,0.1773288385945887,0.18066017665431267,0.0010006306456873393
SiC_15deg,15.0,7.465,2156.99,0.1811498487,0.17696550089079283,0.18026994509778396,0.0008799036022160422
SiC_15deg,15.0,7.465,2159.883,0.1804351468,0.17660826521171907,0.1798862672310607,0.0005488795689393144
SiC_15deg,15.0,7.465,2162.775,0.18012886129999997,0.17625935199147325,0.17951152784231156,0.0006173334576884126
SiC_15deg,15.0,7.465,2165.668,0.17943857770000002,0.175920569022095,0.17914766853433242,0.0002909091656675966
SiC_15deg,15.0,7.465,2168.561,0.1786577904,0.17559402547857417,0.17879695460090006,-0.00013916420090007153
SiC_15deg,15.0,7.465,2171.454,0.1783610846,0.17528163502920863,0.1784614413579114,-0.0001003567579113962
SiC_15deg,15.0,7.465,2174.346,0.1780966065,0.1749853272599323,0.17814320121710503,-4.659471710502516e-05
SiC_15deg,15.0,7.465,2177.239,0.177503855,0.17470663347562285,0.17784387882884264,-0.00034002382884265603
SiC_15deg,15.0,7.465,2180.132,0.1770433878,0.17444729303738923,0.17756534229980797,-0.0005219544998079639
SiC_15deg,15.0,7.465,2183.024,0.1765383606,0.17420890719557203,0.17730931140311082,-0.0007709508031108203
SiC_15deg,15.0,7.465,2185.917,0.17619380280000002,0.17399271374170347,0.17707711555023606,-0.0008833127502360372
