dataset,angle_deg,preprocessing,wavenumber_cm,processed_signal
SiC_15deg,15.0,ma_detrend_201cm,3808.3469999999998,-0.004467358985258536
SiC_15deg,15.0,ma_detrend_201cm,3810.3469999999998,-0.0044130088492363335
SiC_15deg,15.0,ma_detrend_201cm,3812.3469999999998,-0.0045215981316023175
SiC_15deg,15.0,ma_detrend_201cm,3814.3469999999998,-0.004081219963434236
SiC_15deg,15.0,ma_detrend_201cm,3816.3469999999998,-0.0033839839267228345
SiC_15deg,15.0,ma_detrend_201cm,3818.3469999999998,-0.003298433237571886
SiC_15deg,15.0,ma_detrend_201cm,3820.3469999999998,-0.003724549256652072
SiC_15deg,15.0,ma_detrend_201cm,3822.3469999999998,-0.0037619084548865434
SiC_15deg,15.0,ma_detrend_201cm,3824.3469999999998,-0.0035090008768417125
SiC_15deg,15.0,ma_detrend_201cm,3826.3469999999998,-0.003361602838434692
SiC_15deg,15.0,ma_detrend_201cm,3828.3469999999998,-0.0033371956437223027
SiC_15deg,15.0,ma_detrend_201cm,3830.3469999999998,-0.0028995649177000105
SiC_15deg,15.0,ma_detrend_201cm,3832.3469999999998,-0.0025939526991846274
SiC_15deg,15.0,ma_detrend_201cm,3834.3469999999998,-0.0024156570832423075
SiC_15deg,15.0,ma_detrend_201cm,3836.3469999999998,-0.00228736761868938
SiC_15deg,15.0,ma_detrend_201cm,3838.3469999999998,-0.0022136005397915726
SiC_15deg,15.0,ma_detrend_201cm,3840.3469999999998,-0.002550508254143564
SiC_15deg,15.0,ma_detrend_201cm,3842.3469999999998,-0.002674938181404425
SiC_15deg,15.0,ma_detrend_201cm,3844.3469999999998,-0.002626743478737388
SiC_15deg,15.0,ma_detrend_201cm,3846.3469999999998,-0.002729395125187596
SiC_15deg,15.0,ma_detrend_201cm,3848.3469999999998,-0.002804388090917338
SiC_15deg,15.0,ma_detrend_201cm,3850.3469999999998,-0.003224752361071327
SiC_15deg,15.0,ma_detrend_201cm,3852.3469999999998,-0.004111828669023144
SiC_15deg,15.0,ma_detrend_201cm,3854.3469999999998,-0.003880183441100683
SiC_15deg,15.0,ma_detrend_201cm,3856.3469999999998,-0.0025284898962544167
SiC_15deg,15.0,ma_detrend_201cm,3858.3469999999998,-0.002027039247868696
SiC_15deg,15.0,ma_detrend_201cm,3860.3469999999998,-0.0017958778546714915
SiC_15deg,15.0,ma_detrend_201cm,3862.3469999999998,-0.0019007225232414338
SiC_15deg,15.0,ma_detrend_201cm,3864.3469999999998,-0.001830935337497831
SiC_15deg,15.0,ma_detrend_201cm,3866.3469999999998,-0.0016717241193230825
SiC_15deg,15.0,ma_detrend_201cm,3868.3469999999998,-0.001662968369868002
SiC_15deg,15.0,ma_detrend_201cm,3870.3469999999998,-0.0014327794595709775
SiC_15deg,15.0,ma_detrend_201cm,3872.3469999999998,-0.0015029666900696248
SiC_15deg,15.0,ma_detrend_201cm,3874.3469999999998,-0.0016756335343007145
SiC_15deg,15.0,ma_detrend_201cm,3876.3469999999998,-0.0018149697140617716
SiC_15deg,15.0,ma_detrend_201cm,3878.3469999999998,-0.0018315579344600386
SiC_15deg,15.0,ma_detrend_201cm,3880.3469999999998,-0.00199056710128261
SiC_15deg,15.0,ma_detrend_201cm,3882.3469999999998,-0.00203534442713323
SiC_15deg,15.0,ma_detrend_201cm,3884.3469999999998,-0.0023351391123199905
SiC_15deg,15.0,ma_detrend_201cm,3886.3469999999998,-0.002373148854183317
SiC_15deg,15.0,ma_detrend_201cm,3888.3469999999998,-0.002043196330924053
SiC_15deg,15.0,ma_detrend_201cm,3890.3469999999998,-0.0020475413948181542
SiC_15deg,15.0,ma_detrend_201cm,3892.3469999999998,-0.0019856143217841416
SiC_15deg,15.0,ma_detrend_201cm,3894.3469999999998,-0.0019951602389368006
SiC_15deg,15.0,ma_detrend_201cm,3896.3469999999998,-0.002122339782044087
SiC_15deg,15.0,ma_detrend_201cm,3898.3469999999998,-0.0019054346734432193
SiC_15deg,15.0,ma_detrend_201cm,3900.3469999999998,-0.0006310808008375868
SiC_15deg,15.0,ma_detrend_201cm,3902.3469999999998,0.0012364243909894035
SiC_15deg,15.0,ma_detrend_201cm,3904.3469999999998,0.002710686899883945
SiC_15deg,15.0,ma_detrend_201cm,3906.3469999999998,0.00447776144378224
SiC_15deg,15.0,ma_detrend_201cm,3908.3469999999998,0.0064605887632777186
SiC_15deg,15.0,ma_detrend_201cm,3910.3469999999998,0.008200378543484665
SiC_15deg,15.0,ma_detrend_201cm,3912.3469999999998,0.010026551785892856
SiC_15deg,15.0,ma_detrend_201cm,3914.3469999999998,0.012361407502727694
SiC_15deg,15.0,ma_detrend_201cm,3916.3469999999998,0.013979517450885114
SiC_15deg,15.0,ma_detrend_201cm,3918.3469999999998,0.015876913688780785
SiC_15deg,15.0,ma_detrend_201cm,3920.3469999999998,0.017795225634522998
SiC_15deg,15.0,ma_detrend_201cm,3922.3469999999998,0.01956115755137237
SiC_15deg,15.0,ma_detrend_201cm,3924.3469999999998,0.021687925585110245
SiC_15deg,15.0,ma_detrend_201cm,3926.3469999999998,0.023695375487776404
SiC_15deg,15.0,ma_detrend_201cm,3928.3469999999998,0.025498597625882757
SiC_15deg,15.0,ma_detrend_201cm,3930.3469999999998,0.027134930302939602
SiC_15deg,15.0,ma_detrend_201cm,3932.3469999999998,0.028661270747628958
SiC_15deg,15.0,ma_detrend_201cm,3934.3469999999998,0.03032829996536319
SiC_15deg,15.0,ma_detrend_201cm,3936.3469999999998,0.03236298626793916
SiC_15deg,15.0,ma_detrend_201cm,3938.3469999999998,0.03428803702455483
SiC_15deg,15.0,ma_detrend_201cm,3940.3469999999998,0.03676623151507847
SiC_15deg,15.0,ma_detrend_201cm,3942.3469999999998,0.0384722291899029
SiC_15deg,15.0,ma_detrend_201cm,3944.3469999999998,0.040250118913553574
SiC_15deg,15.0,ma_detrend_201cm,3946.3469999999998,0.04198553484582885
SiC_15deg,15.0,ma_detrend_201cm,3948.3469999999998,0.043740757413978044
SiC_15deg,15.0,ma_detrend_201cm,3950.3469999999998,0.04563175824133021
SiC_15deg,15.0,ma_detrend_201cm,3952.3469999999998,0.047578215496056016
SiC_15deg,15.0,ma_detrend_201cm,3954.3469999999998,0.049378679645518515
SiC_15deg,15.0,ma_detrend_201cm,3956.3469999999998,0.05125887086852591
SiC_15deg,15.0,ma_detrend_201cm,3958.3469999999998,0.053252733409051324
SiC_15deg,15.0,ma_detrend_201cm,3960.3469999999998,0.05491748549554857
SiC_15deg,15.0,ma_detrend_201cm,3962.3469999999998,0.05671154848462127
SiC_15deg,15.0,ma_detrend_201cm,3964.3469999999998,0.0584251416370705
SiC_15deg,15.0,ma_detrend_201cm,3966.3469999999998,0.060192362100781445
SiC_15deg,15.0,ma_detrend_201cm,3968.3469999999998,0.06200564458506239
SiC_15deg,15.0,ma_detrend_201cm,3970.3469999999998,0.06390887866290045
SiC_15deg,15.0,ma_detrend_201cm,3972.3469999999998,0.0658088785467258
SiC_15deg,15.0,ma_detrend_201cm,3974.3469999999998,0.06795131704813397
SiC_15deg,15.0,ma_detrend_201cm,3976.3469999999998,0.06989509735020027
SiC_15deg,15.0,ma_detrend_201cm,3978.3469999999998,0.07175544856642624
SiC_15deg,15.0,ma_detrend_201cm,3980.3469999999998,0.07333551919153108
SiC_15deg,15.0,ma_detrend_201cm,3982.3469999999998,0.07526178921400585
SiC_15deg,15.0,ma_detrend_201cm,3984.3469999999998,0.07700187822013427
SiC_15deg,15.0,ma_detrend_201cm,3986.3469999999998,0.07916771802617059
SiC_15deg,15.0,ma_detrend_201cm,3988.3469999999998,0.08106440078517839
SiC_15deg,15.0,ma_detrend_201cm,3990.3469999999998,0.08283908741166328
SiC_15deg,15.0,ma_detrend_201cm,3992.3469999999998,0.08504320310968963
SiC_15deg,15.0,ma_detrend_201cm,3994.3469999999998,0.08663591612767842
SiC_15deg,15.0,ma_detrend_201cm,3996.3469999999998,0.08865513129602447
SiC_15deg,15.0,ma_detrend_201cm,3998.3469999999998,0.09020519480785429
SiC_15deg,15.0,ma_detrend_401cm,1500.347,0.06001523241422341
SiC_15deg,15.0,ma_detrend_401cm,1502.347,0.05961806169161235
SiC_15deg,15.0,ma_detrend_401cm,1504.347,0.05927713175688536
SiC_15deg,15.0,ma_detrend_401cm,1506.347,0.05950875526856672
SiC_15deg,15.0,ma_detrend_401cm,1508.347,0.06002656598734406
SiC_15deg,15.0,ma_detrend_401cm,1510.347,0.0592483335284323
SiC_15deg,15.0,ma_detrend_401cm,1512.347,0.05878896063060032
SiC_15deg,15.0,ma_detrend_401cm,1514.347,0.058310291587595195
SiC_15deg,15.0,ma_detrend_401cm,1516.347,0.05777792155838102
SiC_15deg,15.0,ma_detrend_401cm,1518.347,0.057730036062105666
SiC_15deg,15.0,ma_detrend_401cm,1520.347,0.057723472956378793
SiC_15deg,15.0,ma_detrend_401cm,1522.347,0.057964980750466966
SiC_15deg,15.0,ma_detrend_401cm,1524.347,0.05732721909563156
SiC_15deg,15.0,ma_detrend_401cm,1526.347,0.05614779776010567
SiC_15deg,15.0,ma_detrend_401cm,1528.347,0.05528940085123521
SiC_15deg,15.0,ma_detrend_401cm,1530.347,0.05513221234448468
SiC_15deg,15.0,ma_detrend_401cm,1532.347,0.055072660812978416
SiC_15deg,15.0,ma_detrend_401cm,1534.347,0.05498884910984769
SiC_15deg,15.0,ma_detrend_401cm,1536.347,0.05469845930426935
SiC_15deg,15.0,ma_detrend_401cm,1538.347,0.05422791827151273
SiC_15deg,15.0,ma_detrend_401cm,1540.347,0.053780831684809904
SiC_15deg,15.0,ma_detrend_401cm,1542.347,0.05293863763182506
SiC_15deg,15.0,ma_detrend_401cm,1544.347,0.052353431667956724
SiC_15deg,15.0,ma_detrend_401cm,1546.347,0.05154168574697959
SiC_15deg,15.0,ma_detrend_401cm,1548.347,0.050599587373613725
SiC_15deg,15.0,ma_detrend_401cm,1550.347,0.049729212569967846
SiC_15deg,15.0,ma_detrend_401cm,1552.347,0.04875278784927371
SiC_15deg,15.0,ma_detrend_401cm,1554.347,0.04812828009121624
SiC_15deg,15.0,ma_detrend_401cm,1556.347,0.04752620187409827
SiC_15deg,15.0,ma_detrend_401cm,1558.347,0.04653564785092229
SiC_15deg,15.0,ma_detrend_401cm,1560.347,0.04574200574981607
SiC_15deg,15.0,ma_detrend_401cm,1562.347,0.04558484151675238
SiC_15deg,15.0,ma_detrend_401cm,1564.347,0.04534801633343055
SiC_15deg,15.0,ma_detrend_401cm,1566.347,0.04507898922699102
SiC_15deg,15.0,ma_detrend_401cm,1568.347,0.045045368968381
SiC_15deg,15.0,ma_detrend_401cm,1570.347,0.0452384967831346
SiC_15deg,15.0,ma_detrend_401cm,1572.347,0.04546240700248082
SiC_15deg,15.0,ma_detrend_401cm,1574.347,0.04536286593588694
SiC_15deg,15.0,ma_detrend_401cm,1576.347,0.04566381259007363
SiC_15deg,15.0,ma_detrend_401cm,1578.347,0.04595813754183062
SiC_15deg,15.0,ma_detrend_401cm,1580.347,0.045993440463022756
SiC_15deg,15.0,ma_detrend_401cm,1582.347,0.04560498044178274
SiC_15deg,15.0,ma_detrend_401cm,1584.347,0.04560000224683969
SiC_15deg,15.0,ma_detrend_401cm,1586.347,0.045628836714088225
SiC_15deg,15.0,ma_detrend_401cm,1588.347,0.0455706588077886
SiC_15deg,15.0,ma_detrend_401cm,1590.347,0.045459881276111086
SiC_15deg,15.0,ma_detrend_401cm,1592.347,0.04511610156403806
SiC_15deg,15.0,ma_detrend_401cm,1594.347,0.04436460973790837
SiC_15deg,15.0,ma_detrend_401cm,1596.347,0.0435938837660194
SiC_15deg,15.0,ma_detrend_401cm,1598.347,0.04305257716911029
SiC_15deg,15.0,ma_detrend_401cm,1600.347,0.04235041070712092
SiC_15deg,15.0,ma_detrend_401cm,1602.347,0.04194002236407392
SiC_15deg,15.0,ma_detrend_401cm,1604.347,0.04108022276970198
SiC_15deg,15.0,ma_detrend_401cm,1606.347,0.04037402110563289
SiC_15deg,15.0,ma_detrend_401cm,1608.347,0.03954106256552621
SiC_15deg,15.0,ma_detrend_401cm,1610.347,0.03841594416829007
SiC_15deg,15.0,ma_detrend_401cm,1612.347,0.0374668153821998
SiC_15deg,15.0,ma_detrend_401cm,1614.347,0.036563360277279536
SiC_15deg,15.0,ma_detrend_401cm,1616.347,0.03567334988168659
SiC_15deg,15.0,ma_detrend_401cm,1618.347,0.034171878223342764
SiC_15deg,15.0,ma_detrend_401cm,1620.347,0.03305692943470724
SiC_15deg,15.0,ma_detrend_401cm,1622.347,0.032258772714457054
SiC_15deg,15.0,ma_detrend_401cm,1624.347,0.03119017554183258
SiC_15deg,15.0,ma_detrend_401cm,1626.347,0.030182570884933743
SiC_15deg,15.0,ma_detrend_401cm,1628.347,0.029268922451996013
SiC_15deg,15.0,ma_detrend_401cm,1630.347,0.028414700795097544
SiC_15deg,15.0,ma_detrend_401cm,1632.347,0.027812745763357197
SiC_15deg,15.0,ma_detrend_401cm,1634.347,0.027164364917118503
SiC_15deg,15.0,ma_detrend_401cm,1636.347,0.026307647773700607
SiC_15deg,15.0,ma_detrend_401cm,1638.347,0.025061603024838716
SiC_15deg,15.0,ma_detrend_401cm,1640.347,0.024243794230165747
SiC_15deg,15.0,ma_detrend_401cm,1642.347,0.02326054874070764
SiC_15deg,15.0,ma_detrend_401cm,1644.347,0.022149949228921453
SiC_15deg,15.0,ma_detrend_401cm,1646.347,0.020829518325362964
SiC_15deg,15.0,ma_detrend_401cm,1648.347,0.01938141172647735
SiC_15deg,15.0,ma_detrend_401cm,1650.347,0.018249889151903634
SiC_15deg,15.0,ma_detrend_401cm,1652.347,0.017013600547164567
SiC_15deg,15.0,ma_detrend_401cm,1654.347,0.015166746500997794
SiC_15deg,15.0,ma_detrend_401cm,1656.347,0.014372345203132034
SiC_15deg,15.0,ma_detrend_401cm,1658.347,0.013700650499944497
SiC_15deg,15.0,ma_detrend_401cm,1660.347,0.01257337831519216
SiC_15deg,15.0,ma_detrend_401cm,1662.347,0.01117095708278558
SiC_15deg,15.0,ma_detrend_401cm,1664.347,0.009906389902174392
SiC_15deg,15.0,ma_detrend_401cm,1666.347,0.00918121068844406
SiC_15deg,15.0,ma_detrend_401cm,1668.347,0.00800101393189774
SiC_15deg,15.0,ma_detrend_401cm,1670.347,0.006521388441913175
SiC_15deg,15.0,ma_detrend_401cm,1672.347,0.005298242126755988
SiC_15deg,15.0,ma_detrend_401cm,1674.347,0.0034283777754987995
SiC_15deg,15.0,ma_detrend_401cm,1676.347,0.0019504457008223527
SiC_15deg,15.0,ma_detrend_401cm,1678.347,0.000651664514395813
SiC_15deg,15.0,ma_detrend_401cm,1680.347,-0.00046248462856214676
SiC_15deg,15.0,ma_detrend_401cm,1682.347,-0.0017868800828714096
SiC_15deg,15.0,ma_detrend_401cm,1684.347,-0.0033364316799634622
SiC_15deg,15.0,ma_detrend_401cm,1686.347,-0.004950731582267235
SiC_15deg,15.0,ma_detrend_401cm,1688.347,-0.005937307714113591
SiC_15deg,15.0,ma_detrend_401cm,1690.347,-0.00726647645967489
SiC_15deg,15.0,ma_detrend_401cm,1692.347,-0.008468276673173278
SiC_15deg,15.0,ma_detrend_401cm,1694.347,-0.00970810179844743
SiC_15deg,15.0,ma_detrend_401cm,1696.347,-0.010769068465216955
SiC_15deg,15.0,ma_detrend_401cm,1698.347,-0.011803166642907828
SiC_15deg,15.0,ma_detrend_401cm,1700.347,-0.013577114838609003
SiC_15deg,15.0,ma_detrend_401cm,1702.347,-0.013963089149768335
SiC_15deg,15.0,ma_detrend_401cm,1704.347,-0.01445050544496472
SiC_15deg,15.0,ma_detrend_401cm,1706.347,-0.015040555457654689
SiC_15deg,15.0,ma_detrend_401cm,1708.347,-0.015106990071025297
SiC_15deg,15.0,ma_detrend_401cm,1710.347,-0.015369489728932387
SiC_15deg,15.0,ma_detrend_401cm,1712.347,-0.015645352624834893
SiC_15deg,15.0,ma_detrend_401cm,1714.347,-0.015674764852958642
SiC_15deg,15.0,ma_detrend_401cm,1716.347,-0.016158723818537515
SiC_15deg,15.0,ma_detrend_401cm,1718.347,-0.017155458311238894
SiC_15deg,15.0,ma_detrend_401cm,1720.347,-0.01742069046763549
SiC_15deg,15.0,ma_detrend_401cm,1722.347,-0.01755929264377655
SiC_15deg,15.0,ma_detrend_401cm,1724.347,-0.017705374708429075
SiC_15deg,15.0,ma_detrend_401cm,1726.347,-0.01794680397318625
SiC_15deg,15.0,ma_detrend_401cm,1728.347,-0.017949197846399992
SiC_15deg,15.0,ma_detrend_401cm,1730.347,-0.017974477843863287
SiC_15deg,15.0,ma_detrend_401cm,1732.347,-0.01821114571814235
SiC_15deg,15.0,ma_detrend_401cm,1734.347,-0.018607453322539505
SiC_15deg,15.0,ma_detrend_401cm,1736.347,-0.01829750031764822
SiC_15deg,15.0,ma_detrend_401cm,1738.347,-0.018115361880435263
SiC_15deg,15.0,ma_detrend_401cm,1740.347,-0.017960500669447613
SiC_15deg,15.0,ma_detrend_401cm,1742.347,-0.017909696543172496
SiC_15deg,15.0,ma_detrend_401cm,1744.347,-0.01780251857605135
SiC_15deg,15.0,ma_detrend_401cm,1746.347,-0.01739240357274842
SiC_15deg,15.0,ma_detrend_401cm,1748.347,-0.017288170867941252
SiC_15deg,15.0,ma_detrend_401cm,1750.347,-0.017503841546537988
SiC_15deg,15.0,ma_detrend_401cm,1752.347,-0.01725160980051292
SiC_15deg,15.0,ma_detrend_401cm,1754.347,-0.016801970886659287
SiC_15deg,15.0,ma_detrend_401cm,1756.347,-0.016456394613552264
SiC_15deg,15.0,ma_detrend_401cm,1758.347,-0.016098103031794972
SiC_15deg,15.0,ma_detrend_401cm,1760.347,-0.015832973346716364
SiC_15deg,15.0,ma_detrend_401cm,1762.347,-0.01534099712188268
SiC_15deg,15.0,ma_detrend_401cm,1764.347,-0.01484357090324355
SiC_15deg,15.0,ma_detrend_401cm,1766.347,-0.014349435924115542
SiC_15deg,15.0,ma_detrend_401cm,1768.347,-0.013914427386773828
SiC_15deg,15.0,ma_detrend_401cm,1770.347,-0.013361003015161674
SiC_15deg,15.0,ma_detrend_401cm,1772.347,-0.012974310448706242
SiC_15deg,15.0,ma_detrend_401cm,1774.347,-0.012622889810167584
SiC_15deg,15.0,ma_detrend_401cm,1776.347,-0.011928634994316997
SiC_15deg,15.0,ma_detrend_401cm,1778.347,-0.01148992597015315
SiC_15deg,15.0,ma_detrend_401cm,1780.347,-0.010879674986220347
SiC_15deg,15.0,ma_detrend_401cm,1782.347,-0.010163135341280563
SiC_15deg,15.0,ma_detrend_401cm,1784.347,-0.009622219264109846
SiC_15deg,15.0,ma_detrend_401cm,1786.347,-0.009099841317630017
SiC_15deg,15.0,ma_detrend_401cm,1788.347,-0.008163578097541771
SiC_15deg,15.0,ma_detrend_401cm,1790.347,-0.007514502046083824
SiC_15deg,15.0,ma_detrend_401cm,1792.347,-0.006756080434095633
SiC_15deg,15.0,ma_detrend_401cm,1794.347,-0.006152101919921008
SiC_15deg,15.0,ma_detrend_401cm,1796.347,-0.005654259573228141
SiC_15deg,15.0,ma_detrend_401cm,1798.347,-0.005155092634006418
SiC_15deg,15.0,ma_detrend_401cm,1800.347,-0.004538935092745431
SiC_15deg,15.0,ma_detrend_401cm,1802.347,-0.003878665925349676
SiC_15deg,15.0,ma_detrend_401cm,1804.347,-0.0034073593821759432
SiC_15deg,15.0,ma_detrend_401cm,1806.347,-0.002921737602048239
SiC_15deg,15.0,ma_detrend_401cm,1808.347,-0.0023814467256924746
SiC_15deg,15.0,ma_detrend_401cm,1810.347,-0.0019239207021049679
SiC_15deg,15.0,ma_detrend_401cm,1812.347,-0.001365458448840299
SiC_15deg,15.0,ma_detrend_401cm,1814.347,-0.0008228662859241656
SiC_15deg,15.0,ma_detrend_401cm,1816.347,-0.00029794182431837433
SiC_15deg,15.0,ma_detrend_401cm,1818.347,0.00023252742345151924
SiC_15deg,15.0,ma_detrend_401cm,1820.347,0.0006443417029281936
SiC_15deg,15.0,ma_detrend_401cm,1822.347,0.0010238472135866558
SiC_15deg,15.0,ma_detrend_401cm,1824.347,0.0012792930436561897
SiC_15deg,15.0,ma_detrend_401cm,1826.347,0.0015579635553145807
SiC_15deg,15.0,ma_detrend_401cm,1828.347,0.0020386963091791463
SiC_15deg,15.0,ma_detrend_401cm,1830.347,0.002384639557043002
SiC_15deg,15.0,ma_detrend_401cm,1832.347,0.00282092593188031
SiC_15deg,15.0,ma_detrend_401cm,1834.347,0.0029368560134994245
SiC_15deg,15.0,ma_detrend_401cm,1836.347,0.0032195234189514163
SiC_15deg,15.0,ma_detrend_401cm,1838.347,0.0033009968003537412
SiC_15deg,15.0,ma_detrend_401cm,1840.347,0.003441991148945291
SiC_15deg,15.0,ma_detrend_401cm,1842.347,0.003560902860201428
SiC_15deg,15.0,ma_detrend_401cm,1844.347,0.0037779479458029527
SiC_15deg,15.0,ma_detrend_401cm,1846.347,0.004063516553281673
SiC_15deg,15.0,ma_detrend_401cm,1848.347,0.004008176381192149
SiC_15deg,15.0,ma_detrend_401cm,1850.347,0.004052511840692204
SiC_15deg,15.0,ma_detrend_401cm,1852.347,0.0038889893168358855
SiC_15deg,15.0,ma_detrend_401cm,1854.347,0.003769607553420303
SiC_15deg,15.0,ma_detrend_401cm,1856.347,0.003875601976628575
SiC_15deg,15.0,ma_detrend_401cm,1858.347,0.003777106548430927
SiC_15deg,15.0,ma_detrend_401cm,1860.347,0.003723392874047173
SiC_15deg,15.0,ma_detrend_401cm,1862.347,0.0036375337975873964
SiC_15deg,15.0,ma_detrend_401cm,1864.347,0.0037810399780675704
SiC_15deg,15.0,ma_detrend_401cm,1866.347,0.003808417293566165
SiC_15deg,15.0,ma_detrend_401cm,1868.347,0.0034920310203764146
SiC_15deg,15.0,ma_detrend_401cm,1870.347,0.0030550793421332675
SiC_15deg,15.0,ma_detrend_401cm,1872.347,0.0028593688523847324
SiC_15deg,15.0,ma_detrend_401cm,1874.347,0.002649437539150686
SiC_15deg,15.0,ma_detrend_401cm,1876.347,0.0023594389585478845
SiC_15deg,15.0,ma_detrend_401cm,1878.347,0.0018451776083901047
SiC_15deg,15.0,ma_detrend_401cm,1880.347,0.0016590669586520465
SiC_15deg,15.0,ma_detrend_401cm,1882.347,0.001243644423159814
SiC_15deg,15.0,ma_detrend_401cm,1884.347,0.0007792304565183003
SiC_15deg,15.0,ma_detrend_401cm,1886.347,0.0004148804302448591
SiC_15deg,15.0,ma_detrend_401cm,1888.347,0.00012594125548882808
SiC_15deg,15.0,ma_detrend_401cm,1890.347,-0.0004430867551077503
SiC_15deg,15.0,ma_detrend_401cm,1892.347,-0.0007334266541319948
SiC_15deg,15.0,ma_detrend_401cm,1894.347,-0.0012971591513202133
SiC_15deg,15.0,ma_detrend_401cm,1896.347,-0.00203824884177796
SiC_15deg,15.0,ma_detrend_401cm,1898.347,-0.0024637773191417836
SiC_15deg,15.0,ma_detrend_401cm,1900.347,-0.0030833977441332297
SiC_15deg,15.0,ma_detrend_401cm,1902.347,-0.003417005089351514
SiC_15deg,15.0,ma_detrend_401cm,1904.347,-0.0041294558301954035
SiC_15deg,15.0,ma_detrend_401cm,1906.347,-0.004540369083648397
SiC_15deg,15.0,ma_detrend_401cm,1908.347,-0.005031589917518607
SiC_15deg,15.0,ma_detrend_401cm,1910.347,-0.005649426860155308
SiC_15deg,15.0,ma_detrend_401cm,1912.347,-0.006117763206813496
SiC_15deg,15.0,ma_detrend_401cm,1914.347,-0.006702184375302415
SiC_15deg,15.0,ma_detrend_401cm,1916.347,-0.007246590256806616
SiC_15deg,15.0,ma_detrend_401cm,1918.347,-0.007688272562847252
SiC_15deg,15.0,ma_detrend_401cm,1920.347,-0.008318236720976382
SiC_15deg,15.0,ma_detrend_401cm,1922.347,-0.008724919092875219
SiC_15deg,15.0,ma_detrend_401cm,1924.347,-0.009481695410441762
SiC_15deg,15.0,ma_detrend_401cm,1926.347,-0.010111100606071913
SiC_15deg,15.0,ma_detrend_401cm,1928.347,-0.010543549934429422
SiC_15deg,15.0,ma_detrend_401cm,1930.347,-0.01101849504135051
SiC_15deg,15.0,ma_detrend_401cm,1932.347,-0.011577032749729974
SiC_15deg,15.0,ma_detrend_401cm,1934.347,-0.012132520705675179
SiC_15deg,15.0,ma_detrend_401cm,1936.347,-0.012613836438115825
SiC_15deg,15.0,ma_detrend_401cm,1938.347,-0.013009060880580417
SiC_15deg,15.0,ma_detrend_401cm,1940.347,-0.013516440911768027
SiC_15deg,15.0,ma_detrend_401cm,1942.347,-0.01372590971976019
SiC_15deg,15.0,ma_detrend_401cm,1944.347,-0.014131602560680509
SiC_15deg,15.0,ma_detrend_401cm,1946.347,-0.014623278027049505
SiC_15deg,15.0,ma_detrend_401cm,1948.347,-0.015036726175526191
SiC_15deg,15.0,ma_detrend_401cm,1950.347,-0.015312800460173068
SiC_15deg,15.0,ma_detrend_401cm,1952.347,-0.01553890962555328
SiC_15deg,15.0,ma_detrend_401cm,1954.347,-0.01592276434989541
SiC_15deg,15.0,ma_detrend_401cm,1956.347,-0.016224899040206645
SiC_15deg,15.0,ma_detrend_401cm,1958.347,-0.016443707426161372
SiC_15deg,15.0,ma_detrend_401cm,1960.347,-0.016604270053971845
SiC_15deg,15.0,ma_detrend_401cm,1962.347,-0.01667911585663677
SiC_15deg,15.0,ma_detrend_401cm,1964.347,-0.016897574864979878
SiC_15deg,15.0,ma_detrend_401cm,1966.347,-0.01706079967812492
SiC_15deg,15.0,ma_detrend_401cm,1968.347,-0.017192662439468667
SiC_15deg,15.0,ma_detrend_401cm,1970.347,-0.017296948775746182
SiC_15deg,15.0,ma_detrend_401cm,1972.347,-0.01727047623249682
SiC_15deg,15.0,ma_detrend_401cm,1974.347,-0.01749025144248799
SiC_15deg,15.0,ma_detrend_401cm,1976.347,-0.017183846118433974
SiC_15deg,15.0,ma_detrend_401cm,1978.347,-0.01709582938394809
SiC_15deg,15.0,ma_detrend_401cm,1980.347,-0.017049784592297793
SiC_15deg,15.0,ma_detrend_401cm,1982.347,-0.01713247079947898
SiC_15deg,15.0,ma_detrend_401cm,1984.347,-0.016990181057646034
SiC_15deg,15.0,ma_detrend_401cm,1986.347,-0.0167300426623785
SiC_15deg,15.0,ma_detrend_401cm,1988.347,-0.016320330517037476
SiC_15deg,15.0,ma_detrend_401cm,1990.347,-0.016328992638439413
SiC_15deg,15.0,ma_detrend_401cm,1992.347,-0.01594584328052194
SiC_15deg,15.0,ma_detrend_401cm,1994.347,-0.015838110227584315
SiC_15deg,15.0,ma_detrend_401cm,1996.347,-0.015570327772003137
SiC_15deg,15.0,ma_detrend_401cm,1998.347,-0.0154281657369668
SiC_15deg,15.0,ma_detrend_401cm,2000.347,-0.014990374688647043
SiC_15deg,15.0,ma_detrend_401cm,2002.347,-0.014603314546931132
SiC_15deg,15.0,ma_detrend_401cm,2004.347,-0.014401400666355715
SiC_15deg,15.0,ma_detrend_401cm,2006.347,-0.013892494224351612
SiC_15deg,15.0,ma_detrend_401cm,2008.347,-0.013557378379222926
SiC_15deg,15.0,ma_detrend_401cm,2010.347,-0.013113589543554696
SiC_15deg,15.0,ma_detrend_401cm,2012.347,-0.012809400469447021
SiC_15deg,15.0,ma_detrend_401cm,2014.347,-0.012310059747740923
SiC_15deg,15.0,ma_detrend_401cm,2016.347,-0.011880595650951772
SiC_15deg,15.0,ma_detrend_401cm,2018.347,-0.011305252530825385
SiC_15deg,15.0,ma_detrend_401cm,2020.347,-0.01098040798450374
SiC_15deg,15.0,ma_detrend_401cm,2022.347,-0.010405489658840986
SiC_15deg,15.0,ma_detrend_401cm,2024.347,-0.009918642768533034
SiC_15deg,15.0,ma_detrend_401cm,2026.347,-0.009427154987637312
